patient_id,ecg_id,lead,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate
1808.0,3933,0,72.72727272727273,825.0,9.219544457292887,6.285393610547089,10.0,0.0,0.0,5.0,6.666666666666666,9.428090415820634,197.46146391814958,0.7071067811865475,0.24242424242424243
1808.0,3933,1,nan,nan,nan,--,nan,nan,nan,nan,nan,nan,nan,nan,nan
1808.0,3933,2,72.6643598615917,825.7142857142857,7.284313590846836,7.453559924999299,10.0,0.0,0.0,0.0,6.666666666666665,5.773502691896304,120.91995761561546,1.154700538379242,0.17301038062283736
1808.0,3933,3,73.61963190184049,815.0,34.03429642777023,35.59026084010437,46.54746681256314,0.3333333333333333,0.3333333333333333,5.0,28.480012484391768,35.11884584284253,3142.174376148917,0.8109609470607416,0.20449897750511248
1808.0,3933,4,157.89473684210526,380.0,120.0,0.0,240.0,1.0,1.0,120.0,0.0,0.0,0.0,nan,nan
1808.0,3933,5,72.61724659606656,826.25,6.959705453537527,6.998542122237652,10.0,0.0,0.0,5.0,6.998542122237651,7.284313590846894,160.1570598649104,0.960768922830515,0.302571860816944
1808.0,3933,6,73.02231237322516,821.6666666666666,8.975274678557506,4.714045207910316,14.142135623730951,0.0,0.0,0.0,8.819171036881968,9.999999999999973,277.062429402202,0.8819171036881992,0.20283975659229211
1808.0,3933,7,72.67833109017496,825.5555555555555,8.31479419283098,6.998542122237652,10.0,0.0,0.0,10.0,6.998542122237652,7.284313590846894,160.15705986491042,0.9607689228305151,0.2691790040376851
1808.0,3933,8,72.50755287009063,827.5,8.2915619758885,7.2843135908468355,9.258200997725515,0.0,0.0,5.0,6.22699849077239,9.147320339189793,178.94621693860233,0.6807456457050168,0.3021148036253776
1808.0,3933,9,72.6643598615917,825.7142857142857,11.78030178747903,14.624940645653538,18.708286933869708,0.16666666666666666,0.0,10.0,12.74754878398196,6.346477588219975,254.1612314723076,2.008602190235942,0.17301038062283736
1808.0,3933,10,nan,nan,nan,--,nan,nan,nan,nan,nan,nan,nan,nan,nan
1808.0,3933,11,nan,nan,nan,--,nan,nan,nan,nan,nan,nan,nan,nan,nan
